"","ui","rootSource","uri","name"
"1781","C4053920","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4053920","Trouble Sleeping Because of Pain"
"1782","C4527684","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4527684","FKSI-15 - I Am Sleeping Well"
"1783","C3899680","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3899680","Child Had Trouble Sleeping When in Pain"
"1784","C4053917","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4053917","Trouble Sleeping, Cough or Snoring Loudly"
"1785","C4688247","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4688247","TSCYC - Not Sleeping Well"
"1786","C3641535","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C3641535","PHQ-15 - Trouble Sleeping"
"1787","C4053921","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4053921","Trouble Sleeping Because of Other Reason"
"1788","C5418838","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5418838","Have Trouble Sleeping at Night"
"1789","C4053913","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4053913","Trouble Sleeping, Having Bad Dreams"
"1790","C4053919","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4053919","Trouble Sleeping, Cannot Breathe Comfortably"
"1791","C4053915","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4053915","Trouble Sleeping, Feel Too Hot"
"1792","C4053916","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C4053916","Trouble Sleeping, Feel Too Cold"
"1793","C5420017","NCI","https://uts-ws.nlm.nih.gov/rest/content/2022AA/CUI/C5420017","Sleeping Beauty Transposon Gene Therapy"
